show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s006379,Movie,Title 347 883,Director_208,"Actor_640, Actor_1050, Actor_346",Multiple,2009-10-12,2023,TV-MA,148 min,"Horror, Kids, Animation",A compelling horror story about title 347 883.
s006380,Movie,Title 231 873,Director_331,"Actor_1161, Actor_384, Actor_1557, Actor_1140, Actor_85, Actor_690",France,2010-10-06,2020,NR,134 min,"Animation, Kids",A compelling animation story about title 231 873.
s006381,Movie,Title 543 795,Director_449,"Actor_1741, Actor_729, Actor_1085",Italy,2012-10-16,2006,PG-13,151 min,Sci-Fi,A compelling sci-fi story about title 543 795.
s006382,Movie,Title 573 994,Director_362,"Actor_864, Actor_1045, Actor_1296, Actor_530, Actor_151, Actor_331",Spain,2023-09-09,2017,G,157 min,"Crime, Horror, Comedies",A compelling crime story about title 573 994.
s006383,Movie,Title 290 450,Director_172,"Actor_368, Actor_1098",Japan,2006-12-21,2002,PG-13,77 min,Animation,A compelling animation story about title 290 450.
s006384,Movie,Title 595 152,Director_53,"Actor_978, Actor_885, Actor_23, Actor_1947",Japan,2008-05-25,2012,NR,84 min,"Action, Dramas",A compelling action story about title 595 152.
s006385,Movie,Title 224 250,Director_638,"Actor_1150, Actor_1667, Actor_1390, Actor_1931",Australia,2013-01-30,2009,PG-13,104 min,Sci-Fi,A compelling sci-fi story about title 224 250.
s006386,TV Show,Title 342 846,Director_751,"Actor_370, Actor_1192, Actor_941",Italy,2018-01-11,2006,TV-MA,18 Seasons,Romance,A compelling romance story about title 342 846.
s006387,Movie,Title 271 595,,"Actor_1907, Actor_1923",Germany,2014-04-29,2016,PG-13,78 min,"Romance, Horror, Fantasy",A compelling romance story about title 271 595.
s006388,Movie,Title 4 1,Director_411,"Actor_241, Actor_1357",Spain,2017-03-10,2006,G,158 min,"Kids, Thrillers",A compelling kids story about title 4 1.
s006389,Movie,Title 587 399,Director_415,"Actor_1135, Actor_61, Actor_1568, Actor_370, Actor_1126, Actor_441",United States,2014-12-31,2006,R,73 min,"Reality TV, Family",A compelling reality tv story about title 587 399.
s006390,Movie,Title 75 804,Director_417,"Actor_579, Actor_1706",United Kingdom,2020-09-30,1993,TV-14,154 min,"Kids, Horror",A compelling kids story about title 75 804.
s006391,TV Show,Title 377 463,Director_498,"Actor_1628, Actor_1142, Actor_1810, Actor_256, Actor_345",Netherlands,2015-08-11,2014,G,5 Seasons,Crime,A compelling crime story about title 377 463.
s006392,Movie,Title 406 333,Director_365,"Actor_496, Actor_663, Actor_1690",Multiple,2021-10-25,2005,TV-14,172 min,"Family, Romance, Comedies",A compelling family story about title 406 333.
s006393,TV Show,Title 252 777,Director_686,"Actor_317, Actor_1003, Actor_798, Actor_1817, Actor_433",Germany,2018-08-23,2001,R,10 Seasons,"Dramas, Documentaries",A compelling dramas story about title 252 777.
s006394,Movie,Title 288 390,Director_9,"Actor_721, Actor_153, Actor_872, Actor_846, Actor_603, Actor_1751",Italy,2007-01-16,2009,NR,75 min,"Horror, Documentaries, Family",A compelling horror story about title 288 390.
s006395,Movie,Title 567 155,Director_85,"Actor_1256, Actor_1609, Actor_130, Actor_307",United Kingdom,2015-06-15,2006,PG-13,117 min,"Sci-Fi, Comedies",A compelling sci-fi story about title 567 155.
s006396,Movie,Title 149 722,Director_686,"Actor_329, Actor_1507, Actor_1668, Actor_1534, Actor_293",Mexico,2023-03-12,2005,TV-PG,81 min,Dramas,A compelling dramas story about title 149 722.
s006397,Movie,Title 366 726,Director_788,"Actor_1895, Actor_912",Australia,2017-04-21,2001,PG-13,156 min,"Thrillers, Horror",A compelling thrillers story about title 366 726.
s006398,TV Show,Title 228 474,Director_271,"Actor_540, Actor_471, Actor_665",Mexico,2008-02-27,2013,TV-PG,6 Seasons,"Action, Kids, Sci-Fi",A compelling action story about title 228 474.
s006399,Movie,Title 408 382,,"Actor_1992, Actor_225",Multiple,2020-11-24,2016,TV-14,94 min,"Crime, Thrillers, Family",A compelling crime story about title 408 382.
s006400,TV Show,Title 90 588,Director_461,"Actor_1144, Actor_1436, Actor_1726, Actor_941",United Kingdom,2023-04-18,2002,TV-PG,1 Seasons,"Crime, Documentaries",A compelling crime story about title 90 588.
s006401,Movie,Title 339 167,Director_464,"Actor_309, Actor_1706, Actor_275",France,2022-08-11,2006,R,178 min,"Fantasy, Kids, Action",A compelling fantasy story about title 339 167.
s006402,Movie,Title 375 799,Director_716,"Actor_1895, Actor_1254",India,2012-11-09,2010,R,70 min,"Documentaries, Thrillers",A compelling documentaries story about title 375 799.
s006403,Movie,Title 255 408,Director_319,"Actor_125, Actor_372, Actor_1224",Germany,2005-08-19,2012,PG,104 min,Dramas,A compelling dramas story about title 255 408.
s006404,Movie,Title 61 776,Director_586,"Actor_329, Actor_1730, Actor_982",Germany,2021-07-22,2018,TV-MA,118 min,"Reality TV, Comedies",A compelling reality tv story about title 61 776.
s006405,Movie,Title 124 526,,"Actor_121, Actor_1625, Actor_794, Actor_435, Actor_933, Actor_1324",Netherlands,2024-06-01,2010,R,126 min,"Documentaries, Sci-Fi, Family",A compelling documentaries story about title 124 526.
s006406,Movie,Title 384 951,Director_307,"Actor_1794, Actor_1106, Actor_381",Sweden,2016-12-27,2013,R,169 min,"Documentaries, Romance, Comedies",A compelling documentaries story about title 384 951.
s006407,TV Show,Title 410 68,Director_253,"Actor_128, Actor_1882, Actor_859, Actor_332, Actor_1975, Actor_80",Canada,2005-01-19,1997,PG-13,10 Seasons,Family,A compelling family story about title 410 68.
s006408,Movie,Title 1 216,Director_333,"Actor_1791, Actor_1910, Actor_23, Actor_930, Actor_958, Actor_1467",India,2011-10-13,1999,NR,131 min,"Sci-Fi, Action, Animation",A compelling sci-fi story about title 1 216.
s006409,Movie,Title 38 278,Director_173,"Actor_1404, Actor_280, Actor_259, Actor_492, Actor_242, Actor_1288",United Kingdom,2017-04-03,2003,PG-13,81 min,"Dramas, Romance, Family",A compelling dramas story about title 38 278.
s006410,Movie,Title 151 387,Director_585,"Actor_986, Actor_1759, Actor_948, Actor_1566, Actor_71, Actor_1466",Netherlands,2009-12-17,1996,TV-PG,133 min,"Horror, Thrillers, Action",A compelling horror story about title 151 387.
s006411,Movie,Title 115 990,Director_259,"Actor_1812, Actor_626, Actor_1808, Actor_1416, Actor_1973",France,2013-10-26,2000,TV-14,71 min,"Dramas, Comedies, Documentaries",A compelling dramas story about title 115 990.
s006412,Movie,Title 364 698,Director_622,"Actor_1614, Actor_1355",France,2005-05-16,1994,NR,160 min,"Crime, Animation, Family",A compelling crime story about title 364 698.
s006413,Movie,Title 203 69,Director_392,"Actor_413, Actor_1209, Actor_1484, Actor_846, Actor_1200, Actor_664",Brazil,2008-11-06,2007,NR,124 min,Family,A compelling family story about title 203 69.
s006414,TV Show,Title 387 238,Director_270,"Actor_1869, Actor_1618",Canada,2009-05-01,1993,G,18 Seasons,"Crime, Romance",A compelling crime story about title 387 238.
s006415,TV Show,Title 112 796,Director_609,"Actor_1089, Actor_1108, Actor_216",Spain,2017-04-02,2021,TV-14,7 Seasons,"Horror, Kids, Fantasy",A compelling horror story about title 112 796.
s006416,TV Show,Title 97 64,Director_372,"Actor_893, Actor_1344, Actor_1680, Actor_863",Mexico,2021-08-20,2003,TV-MA,12 Seasons,Documentaries,A compelling documentaries story about title 97 64.
s006417,Movie,Title 314 632,Director_394,"Actor_1735, Actor_1673, Actor_142",Netherlands,2018-02-11,2016,PG,162 min,"Romance, Action, Fantasy",A compelling romance story about title 314 632.
s006418,Movie,Title 320 443,Director_717,"Actor_1261, Actor_1145, Actor_126, Actor_1863, Actor_1937, Actor_291",Netherlands,2018-08-27,2015,NR,126 min,"Reality TV, Thrillers, Sci-Fi",A compelling reality tv story about title 320 443.
s006419,Movie,Title 60 428,Director_14,"Actor_1960, Actor_1031, Actor_1213, Actor_1823",Multiple,2015-11-09,2005,NR,130 min,"Fantasy, Documentaries",A compelling fantasy story about title 60 428.
s006420,TV Show,Title 217 749,Director_745,"Actor_1712, Actor_1869, Actor_1929, Actor_1309, Actor_783",South Korea,2010-01-14,1995,TV-MA,19 Seasons,Fantasy,A compelling fantasy story about title 217 749.
s006421,Movie,Title 27 674,Director_661,"Actor_558, Actor_1670, Actor_886, Actor_16, Actor_491, Actor_1599",Australia,2022-08-28,2013,G,155 min,"Fantasy, Kids, Documentaries",A compelling fantasy story about title 27 674.
s006422,TV Show,Title 554 820,Director_373,"Actor_660, Actor_376",Sweden,2020-09-08,2023,TV-MA,9 Seasons,"Animation, Thrillers, Horror",A compelling animation story about title 554 820.
s006423,Movie,Title 106 906,Director_629,"Actor_334, Actor_1232, Actor_1884",Multiple,2024-02-03,1992,TV-PG,125 min,"Action, Sci-Fi, Documentaries",A compelling action story about title 106 906.
s006424,TV Show,Title 26 644,Director_494,"Actor_1170, Actor_214",United States,2010-03-14,2014,PG,12 Seasons,Documentaries,A compelling documentaries story about title 26 644.
s006425,TV Show,Title 561 626,Director_131,"Actor_327, Actor_422, Actor_1445, Actor_1256",Mexico,2008-02-03,1998,PG,3 Seasons,Dramas,A compelling dramas story about title 561 626.
s006426,Movie,Title 354 513,Director_314,"Actor_1426, Actor_1677, Actor_640, Actor_1979",Japan,2023-10-19,2009,G,177 min,"Horror, Romance, Documentaries",A compelling horror story about title 354 513.
s006427,Movie,Title 334 970,Director_439,"Actor_642, Actor_1691, Actor_178, Actor_300, Actor_1642",Italy,2011-02-12,1993,TV-MA,175 min,"Reality TV, Action, Kids",A compelling reality tv story about title 334 970.
s006428,TV Show,Title 389 58,Director_122,"Actor_18, Actor_433, Actor_160, Actor_838, Actor_1015",United States,2016-08-09,1995,G,17 Seasons,"Fantasy, Thrillers, Animation",A compelling fantasy story about title 389 58.
s006429,Movie,Title 113 337,Director_254,"Actor_1175, Actor_287, Actor_732, Actor_1441",Mexico,2015-02-07,2015,R,145 min,"Thrillers, Dramas, Comedies",A compelling thrillers story about title 113 337.
s006430,Movie,Title 364 915,,"Actor_1743, Actor_1957, Actor_1216",Multiple,2010-07-17,2009,NR,122 min,"Kids, Romance, Crime",A compelling kids story about title 364 915.
s006431,Movie,Title 202 549,Director_102,"Actor_1951, Actor_455, Actor_1087, Actor_489",Brazil,2005-05-23,2009,TV-MA,151 min,Dramas,A compelling dramas story about title 202 549.
s006432,TV Show,Title 419 247,Director_668,"Actor_1667, Actor_32, Actor_67, Actor_1052, Actor_1749, Actor_125",Multiple,2015-07-16,1995,G,5 Seasons,Crime,A compelling crime story about title 419 247.
s006433,TV Show,Title 219 112,Director_479,"Actor_188, Actor_721, Actor_1402, Actor_680",United States,2023-07-15,1999,PG,7 Seasons,Kids,A compelling kids story about title 219 112.
s006434,Movie,Title 114 472,Director_501,"Actor_1749, Actor_1819, Actor_704, Actor_1722, Actor_397, Actor_48",Germany,2012-04-24,2013,TV-PG,152 min,"Romance, Family",A compelling romance story about title 114 472.
s006435,TV Show,Title 386 928,Director_33,"Actor_116, Actor_414",Spain,2024-08-16,2021,NR,19 Seasons,Fantasy,A compelling fantasy story about title 386 928.
s006436,Movie,Title 360 548,Director_579,"Actor_1710, Actor_1758, Actor_275",Japan,2015-07-26,2011,TV-14,98 min,"Dramas, Animation, Thrillers",A compelling dramas story about title 360 548.
s006437,TV Show,Title 248 804,Director_711,"Actor_1999, Actor_1557",India,2007-01-15,2002,TV-MA,2 Seasons,"Dramas, Kids",A compelling dramas story about title 248 804.
s006438,TV Show,Title 259 469,Director_82,"Actor_200, Actor_429",Netherlands,2017-08-11,2017,R,2 Seasons,"Dramas, Crime",A compelling dramas story about title 259 469.
s006439,Movie,Title 6 318,Director_12,"Actor_464, Actor_1031, Actor_720, Actor_917, Actor_351, Actor_993",Germany,2010-09-30,2019,PG,174 min,"Reality TV, Dramas",A compelling reality tv story about title 6 318.
s006440,Movie,Title 476 664,Director_251,"Actor_1095, Actor_1181, Actor_1365",United States,2013-06-18,2006,R,173 min,Fantasy,A compelling fantasy story about title 476 664.
s006441,Movie,Title 453 728,Director_660,"Actor_1757, Actor_111, Actor_1366, Actor_477",Multiple,2010-11-26,1996,PG,177 min,Reality TV,A compelling reality tv story about title 453 728.
s006442,Movie,Title 26 605,Director_240,"Actor_849, Actor_450",India,2024-12-23,2000,TV-MA,130 min,"Documentaries, Comedies, Family",A compelling documentaries story about title 26 605.
s006443,Movie,Title 302 803,Director_88,"Actor_1554, Actor_1121, Actor_697, Actor_295, Actor_1664, Actor_1219",Multiple,2024-01-02,2009,R,175 min,Kids,A compelling kids story about title 302 803.
s006444,Movie,Title 334 820,Director_571,"Actor_592, Actor_1365, Actor_1523, Actor_1546, Actor_1578",India,2022-01-19,2019,TV-PG,90 min,"Dramas, Kids, Reality TV",A compelling dramas story about title 334 820.
s006445,Movie,Title 127 761,Director_506,"Actor_139, Actor_874, Actor_104",Brazil,2009-03-11,1995,TV-14,135 min,Animation,A compelling animation story about title 127 761.
s006446,Movie,Title 366 50,Director_643,"Actor_881, Actor_1093, Actor_1573, Actor_665, Actor_224",Netherlands,2013-05-18,2011,PG,113 min,"Dramas, Crime, Family",A compelling dramas story about title 366 50.
s006447,Movie,Title 407 421,Director_354,"Actor_918, Actor_131, Actor_503, Actor_886, Actor_1563",Brazil,2008-12-18,2024,TV-14,81 min,"Romance, Thrillers",A compelling romance story about title 407 421.
s006448,Movie,Title 389 995,,"Actor_1688, Actor_1846, Actor_1285, Actor_1902, Actor_836, Actor_1540",Germany,2015-01-08,2015,TV-MA,129 min,Dramas,A compelling dramas story about title 389 995.
s006449,TV Show,Title 325 844,Director_121,"Actor_1735, Actor_995, Actor_151, Actor_186",Multiple,2011-07-19,2012,PG,4 Seasons,"Action, Horror, Kids",A compelling action story about title 325 844.
s006450,TV Show,Title 466 984,Director_2,"Actor_584, Actor_1188, Actor_368, Actor_1883, Actor_861, Actor_779",India,2005-07-16,1990,G,3 Seasons,Fantasy,A compelling fantasy story about title 466 984.
s006451,Movie,Title 87 489,Director_736,"Actor_1089, Actor_269, Actor_729, Actor_1972, Actor_1172",Brazil,2022-06-16,1992,PG-13,168 min,"Animation, Documentaries",A compelling animation story about title 87 489.
s006452,TV Show,Title 137 227,Director_768,"Actor_1246, Actor_1293, Actor_1892, Actor_1385",Sweden,2019-05-10,2003,TV-MA,6 Seasons,"Kids, Animation, Family",A compelling kids story about title 137 227.
s006453,Movie,Title 570 801,Director_1,"Actor_28, Actor_1053, Actor_837, Actor_1115, Actor_251, Actor_329",India,2020-11-20,2008,R,162 min,"Comedies, Animation, Fantasy",A compelling comedies story about title 570 801.
s006454,TV Show,Title 257 526,Director_92,"Actor_536, Actor_845, Actor_445, Actor_655",Japan,2022-11-25,2013,PG,7 Seasons,"Reality TV, Crime, Comedies",A compelling reality tv story about title 257 526.
s006455,Movie,Title 253 159,Director_742,"Actor_659, Actor_1246, Actor_1075, Actor_932, Actor_66, Actor_1911",Japan,2009-09-21,1993,TV-14,161 min,"Reality TV, Sci-Fi",A compelling reality tv story about title 253 159.
s006456,TV Show,Title 172 486,Director_103,"Actor_253, Actor_1256, Actor_1754, Actor_218, Actor_1410, Actor_1412",Spain,2020-10-20,1992,TV-14,16 Seasons,"Thrillers, Dramas",A compelling thrillers story about title 172 486.
s006457,TV Show,Title 215 974,Director_9,"Actor_487, Actor_1670, Actor_69",United States,2023-07-24,2019,NR,18 Seasons,"Animation, Action, Crime",A compelling animation story about title 215 974.
s006458,Movie,Title 402 497,Director_599,"Actor_1219, Actor_901, Actor_1617, Actor_1709, Actor_186",Netherlands,2022-02-18,2004,TV-MA,140 min,Action,A compelling action story about title 402 497.
s006459,Movie,Title 22 897,Director_579,"Actor_433, Actor_1218, Actor_835, Actor_387, Actor_809, Actor_3",Italy,2013-09-13,2016,TV-14,138 min,"Action, Horror, Documentaries",A compelling action story about title 22 897.
s006460,Movie,Title 410 706,Director_81,"Actor_1201, Actor_1435, Actor_1530, Actor_704",South Korea,2005-03-18,1990,TV-PG,86 min,Animation,A compelling animation story about title 410 706.
s006461,Movie,Title 269 979,Director_4,"Actor_992, Actor_1645, Actor_1524, Actor_512, Actor_954",Japan,2006-03-13,2010,TV-PG,170 min,"Reality TV, Horror, Family",A compelling reality tv story about title 269 979.
s006462,Movie,Title 358 995,Director_566,"Actor_493, Actor_675, Actor_1280, Actor_1228, Actor_937",Multiple,2021-12-14,2023,TV-PG,114 min,"Reality TV, Crime",A compelling reality tv story about title 358 995.
s006463,Movie,Title 114 959,Director_492,"Actor_717, Actor_1195, Actor_1177, Actor_552, Actor_556, Actor_1793",Netherlands,2006-08-30,2002,TV-MA,170 min,"Thrillers, Animation, Horror",A compelling thrillers story about title 114 959.
s006464,Movie,Title 124 899,Director_43,"Actor_1673, Actor_1759, Actor_1420, Actor_1947, Actor_535",Mexico,2005-10-26,2005,TV-PG,102 min,"Romance, Thrillers",A compelling romance story about title 124 899.
s006465,Movie,Title 506 186,Director_598,"Actor_1312, Actor_1052, Actor_11, Actor_713, Actor_955, Actor_554",France,2021-01-05,2020,R,154 min,"Kids, Animation",A compelling kids story about title 506 186.
s006466,Movie,Title 172 69,Director_380,"Actor_1479, Actor_1822",United Kingdom,2011-08-14,1998,TV-MA,105 min,"Sci-Fi, Comedies",A compelling sci-fi story about title 172 69.
s006467,Movie,Title 135 89,Director_629,"Actor_227, Actor_92, Actor_862, Actor_68, Actor_1931, Actor_3",Mexico,2022-07-24,1991,R,88 min,"Reality TV, Sci-Fi, Comedies",A compelling reality tv story about title 135 89.
s006468,TV Show,Title 520 905,Director_741,"Actor_1003, Actor_1704, Actor_793",Sweden,2024-07-31,2008,R,6 Seasons,"Reality TV, Documentaries, Crime",A compelling reality tv story about title 520 905.
